ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
483147,1,1,0,0,0,9,18,0,22,0,22,0
483148,1,1,0,0,17,0,0,0,0,0,0,0
483148,2,1,0,0,0,13,0,0,0,0,20,0
483149,1,1,0,15,18,0,0,0,0,14,0,0
483150,1,1,0,0,0,0,0,0,0,0,0,0
483150,2,1,0,0,8,0,0,0,0,0,0,0
483151,0,1,0,0,0,0,0,0,0,0,0,0
483151,1,1,0,0,0,0,0,11,0,0,0,0
483152,1,1,0,0,0,26,0,0,0,0,33,0
483152,2,1,0,0,0,0,0,0,0,8,0,0
483153,0,1,0,0,0,0,0,0,0,0,0,0
483153,1,1,11,0,0,14,16,0,0,18,0,31
483154,1,1,0,0,0,0,0,9,0,0,0,0
483154,2,1,0,0,0,0,0,0,0,26,0,0
483155,1,1,0,0,3,0,0,0,0,0,11,0
483156,1,1,0,0,0,0,12,0,0,0,24,0
483156,2,1,21,0,0,0,0,0,0,0,0,0
483157,1,1,19,19,19,19,19,19,19,19,19,19
483158,1,1,0,0,0,0,0,0,0,0,0,0
483158,2,1,0,0,0,0,0,0,13,9,0,0
483159,0,1,0,6,0,0,8,0,10,25,0,22
483159,1,1,0,0,0,0,0,0,0,0,26,0
483160,1,1,0,22,10,0,41,0,0,0,0,23
483161,1,1,0,0,17,0,0,9,14,0,0,0
483161,2,1,16,0,0,25,14,0,0,0,0,0
483162,0,1,9,0,0,14,0,0,24,17,0,29
483162,1,1,0,0,0,0,0,22,0,0,0,14
483163,0,1,1,1,1,1,1,1,1,1,1,1
483163,1,1,0,0,0,0,0,0,0,0,0,0
483164,0,1,0,0,0,0,0,0,0,0,0,0
483164,1,1,0,0,0,0,39,10,0,0,0,19
483165,1,1,24,24,24,24,24,24,24,24,24,24
483166,1,4,10,22,0,18,0,0,12,0,17,0
483167,1,1,9,0,0,0,0,0,2,0,0,18
483168,1,1,0,0,0,0,0,0,0,0,0,0
483168,2,1,0,0,0,0,4,24,0,0,0,14
483169,1,1,17,17,17,17,17,17,17,17,17,17
483170,1,1,0,0,0,0,0,0,30,0,0,0
483170,2,1,2,9,0,11,17,4,0,0,0,0
483171,1,1,17,0,0,0,0,0,0,0,0,21
483172,1,1,24,33,26,22,12,11,3,20,16,13
483173,1,1,0,0,0,0,0,0,0,0,0,0
483174,1,1,0,13,0,17,20,0,0,0,15,0
483175,0,1,0,0,0,0,0,0,0,0,0,0
483175,1,1,0,27,0,0,0,7,0,0,0,0
483176,1,1,22,22,22,22,22,22,22,22,22,22
483177,1,1,0,10,28,8,0,15,0,10,0,0
483178,1,1,13,13,13,13,13,13,13,13,13,13
483178,2,1,0,0,0,0,0,0,0,0,0,0
483179,1,1,0,0,0,0,0,0,0,0,41,0
483180,1,1,0,11,0,0,0,0,0,0,0,0
483180,2,1,0,0,0,0,0,0,0,0,0,0
483181,1,1,24,0,20,0,0,0,0,18,0,0
483182,1,1,25,25,25,25,25,25,25,25,25,25
483183,1,1,0,0,0,0,0,0,0,0,0,0
483183,2,1,0,0,0,6,0,0,0,35,17,0
483184,1,1,31,31,31,31,31,31,31,31,31,31
483185,1,1,0,0,0,0,0,0,0,0,0,0
483185,2,1,0,0,0,0,0,0,0,0,0,0
483185,3,1,12,17,0,18,0,0,11,10,3,16
483186,1,1,15,15,15,15,15,15,15,15,15,15
483186,2,1,0,0,0,0,0,0,17,0,0,0
483186,3,1,0,0,0,0,0,0,0,19,0,11
483187,1,1,0,9,0,0,33,31,0,0,17,0
483188,1,1,0,19,0,0,0,0,0,0,23,0
483188,2,1,0,0,0,0,0,16,0,0,0,9
483189,1,1,0,0,0,0,11,0,12,0,0,10
483190,1,1,13,13,13,13,13,13,13,13,13,13
483190,2,1,0,15,13,0,0,0,0,14,19,21
483191,0,1,0,0,0,0,0,0,0,0,0,0
483191,1,1,0,0,0,0,0,0,0,0,0,0
483192,1,1,0,0,6,0,0,13,16,0,0,0
483192,2,1,0,0,0,0,0,0,0,0,0,0
483193,1,1,0,20,19,17,15,0,0,12,14,0
483193,2,1,11,0,11,9,0,0,3,0,0,14
483195,1,1,0,0,0,15,6,0,0,0,0,0
483195,2,1,0,16,0,0,0,0,0,0,0,0
483195,3,1,0,23,0,0,6,0,0,0,0,15
483196,1,1,0,15,0,14,0,0,0,0,0,0
483196,2,1,0,17,0,23,0,0,0,0,6,0
483197,1,1,0,0,0,0,0,0,0,0,37,20
483198,1,1,10,11,0,0,0,0,0,16,0,0
483198,2,1,0,0,0,0,0,0,0,0,0,5
483199,1,1,11,11,11,11,11,11,11,11,11,11
483200,1,1,0,0,0,8,0,0,0,0,0,0
483200,2,1,0,0,0,0,0,0,0,0,12,0
483201,1,1,0,0,0,0,0,18,36,15,8,26
483202,1,1,0,0,9,0,9,11,27,0,0,0
483203,0,1,0,0,0,0,0,0,0,0,0,0
483203,1,1,5,6,0,0,0,14,0,8,21,15
483204,1,1,0,0,0,0,0,0,0,0,0,0
483204,2,1,0,4,0,0,0,0,0,0,0,13
483205,0,1,0,0,0,25,0,0,0,11,0,14
483205,1,1,0,0,0,0,20,0,0,0,0,0
483206,0,1,0,0,0,0,0,0,0,0,0,0
483206,1,1,0,0,13,0,18,0,13,15,5,7
483207,1,1,0,20,0,0,0,0,0,22,0,0
483207,2,1,0,0,0,0,0,0,0,0,0,0
483208,1,1,0,0,0,0,0,0,0,0,0,0
483208,2,1,21,26,0,0,0,0,0,0,0,0
483208,3,1,0,0,0,0,0,0,0,0,0,0
483209,0,1,0,0,0,0,0,0,0,0,0,0
483209,1,1,0,0,20,8,0,0,23,0,18,0
483210,0,1,0,0,0,0,0,0,0,0,0,0
483210,1,1,0,0,16,17,18,0,0,0,0,14
483211,0,1,7,0,12,14,0,3,0,15,0,28
483211,1,1,14,17,4,10,0,0,10,21,0,22
483212,1,1,0,0,0,12,0,0,11,0,0,0
483213,1,1,0,0,0,0,0,15,0,0,0,0
483213,2,1,0,0,0,0,0,0,0,0,0,0
483214,0,1,0,0,29,16,25,0,0,0,0,0
483214,1,1,0,0,0,0,0,0,0,11,0,0
483214,2,1,0,0,24,0,10,22,0,0,0,0
483215,1,1,21,24,20,17,13,21,12,3,20,13
483216,1,1,9,9,9,9,9,9,9,9,9,9
483217,1,1,0,0,0,3,0,0,0,0,6,0
483217,2,1,0,0,13,0,0,0,0,16,0,0
483218,1,1,0,0,10,0,0,0,0,27,0,0
483218,2,1,0,0,0,0,0,0,17,0,0,0
483219,1,1,26,26,26,26,26,26,26,26,26,26
483219,2,1,0,0,0,0,0,16,0,0,10,8
483220,1,1,0,15,15,11,14,0,0,0,12,0
483221,1,1,0,21,18,24,0,7,16,0,0,0
483222,0,1,0,0,24,0,22,20,0,0,24,0
483222,1,1,0,16,0,0,0,23,17,38,16,21
483223,1,1,0,0,0,0,0,0,0,13,9,0
483223,2,1,0,0,0,2,0,0,0,0,0,0
483223,3,1,11,0,10,2,0,0,0,0,0,6
483224,1,1,0,6,15,0,0,0,0,0,0,8
483225,1,1,0,15,0,0,0,0,0,0,0,0
483225,2,1,13,0,0,0,0,0,0,0,12,0
483226,0,1,0,29,29,0,0,0,15,0,20,14
483226,0,2,0,0,0,0,0,0,0,0,0,0
483226,1,1,0,0,0,0,0,0,0,0,0,0
483227,1,1,14,14,14,14,14,14,14,14,14,14
483227,2,1,0,14,15,6,0,17,30,0,21,0
483228,0,1,7,0,0,0,0,0,23,0,12,0
483228,1,1,27,0,15,0,12,0,10,0,0,20
483229,0,1,0,0,0,0,0,30,16,0,0,33
483229,1,1,0,0,0,0,15,0,0,0,0,0
483230,1,1,6,12,12,17,8,12,19,11,13,7
483231,0,1,0,0,23,0,0,14,0,21,20,18
483231,1,1,0,0,5,14,0,0,34,0,0,0
483232,1,1,0,0,0,0,0,0,0,0,0,14
483232,2,1,0,0,11,0,0,0,0,0,0,11
483233,1,1,0,0,0,0,0,0,0,0,0,0
483233,2,1,20,0,12,0,0,0,0,0,0,0
483234,1,1,0,16,0,11,10,0,20,0,0,28
483235,1,1,0,0,25,0,40,0,0,0,0,13
483236,1,1,3,3,3,3,3,3,3,3,3,3
483237,1,1,0,0,0,0,0,0,0,0,0,0
483237,2,1,0,0,0,0,15,0,0,0,16,20
483238,1,1,22,0,0,0,0,0,0,0,0,0
483238,2,1,0,0,0,0,0,0,0,0,0,0
483238,3,1,0,0,0,0,0,0,9,0,0,0
483239,1,1,0,0,0,24,0,0,0,18,0,0
483239,2,1,0,0,0,0,0,0,0,0,0,0
483239,3,1,0,0,0,0,0,0,0,0,0,0
483241,1,1,0,0,0,0,0,0,0,0,0,0
483241,2,1,0,12,0,10,0,0,0,0,0,0
483242,1,1,0,0,0,0,13,12,0,0,0,0
483242,2,1,0,0,0,0,0,0,0,0,0,0
483243,1,1,0,0,0,39,0,22,0,0,0,0
483243,2,1,0,3,0,0,0,0,0,0,0,0
483244,1,1,0,0,0,0,0,19,0,0,10,0
483244,2,1,0,26,0,0,0,0,0,16,0,0
483245,1,1,0,0,9,9,25,41,9,0,0,10
483246,0,1,0,0,0,0,0,0,0,0,0,0
483246,1,1,0,0,0,0,0,0,0,0,0,15
483247,1,1,0,0,0,0,0,0,0,0,0,0
483247,2,1,0,0,0,0,0,0,18,0,0,8
483247,3,1,0,0,0,0,0,0,0,0,0,0
483248,1,1,22,22,22,22,22,22,22,22,22,22
483249,1,1,0,0,0,0,0,0,0,0,0,0
483251,1,1,0,0,0,0,0,0,14,19,0,0
483251,2,1,0,0,0,0,0,0,0,0,0,0
483252,1,1,0,0,0,0,0,0,0,0,0,0
483252,2,1,0,0,15,0,0,0,10,0,0,0
483253,0,1,11,11,11,11,11,11,11,11,11,11
483253,1,1,0,19,0,31,19,25,0,0,39,13
483254,1,1,26,26,26,26,26,26,26,26,26,26
483254,2,1,23,0,22,0,0,0,0,0,11,0
483255,1,1,0,0,0,0,0,14,0,0,0,0
483256,1,1,10,27,15,22,0,0,0,0,17,0
483257,1,1,0,0,19,0,0,0,0,0,0,0
483257,2,1,0,0,20,15,0,0,0,0,0,0
483258,1,1,9,9,9,9,9,9,9,9,9,9
483259,1,1,8,0,0,10,18,10,3,12,28,9
483260,1,1,0,0,0,16,0,0,0,0,0,0
483260,2,1,0,11,0,0,0,0,0,0,0,0
483261,1,1,26,26,26,26,26,26,26,26,26,26
483262,1,1,0,0,0,0,0,0,0,0,0,0
483262,2,1,0,25,17,0,0,0,40,11,0,12
483262,3,1,0,8,9,0,0,0,9,9,0,6
483262,4,1,0,0,0,0,0,0,0,32,0,12
483263,1,1,2,2,2,2,2,2,2,2,2,2
483263,2,1,0,23,0,29,30,16,0,12,0,18
483264,1,1,22,22,22,22,22,22,22,22,22,22
483265,0,1,0,18,57,0,0,4,26,0,0,0
483265,1,1,31,23,0,0,0,0,0,0,10,0
483266,1,1,0,0,18,0,0,0,0,0,0,0
483266,2,1,18,0,0,0,0,0,18,0,0,0
483267,1,1,21,21,21,21,21,21,21,21,21,21
483268,0,1,0,0,0,0,0,0,0,0,0,0
483268,1,1,7,0,7,0,19,13,0,0,0,4
483269,1,1,16,16,16,16,16,16,16,16,16,16
483270,1,1,0,0,0,0,0,0,0,0,0,13
483270,2,1,0,0,0,29,0,0,0,0,0,0
483270,3,1,0,13,0,0,16,29,0,0,0,0
483271,1,1,17,8,0,12,0,35,13,0,15,23
483271,2,1,7,7,7,7,7,7,7,7,7,7
483272,1,1,0,0,0,0,0,0,0,0,0,0
483272,2,1,0,0,0,0,12,56,12,0,16,0
483273,0,1,33,32,33,12,11,7,6,4,21,0
483273,1,1,17,11,0,22,0,23,0,30,4,18
483274,1,1,16,12,13,17,20,0,6,20,10,23
483274,2,1,0,21,0,0,0,37,0,3,41,13
483275,1,1,0,0,19,0,0,0,0,0,13,0
483275,2,1,0,0,9,0,0,0,0,0,0,0
483276,0,1,0,30,31,0,12,11,0,0,27,32
483276,1,1,10,10,10,10,10,10,10,10,10,10
483277,1,1,12,0,0,20,0,21,0,0,19,0
483278,1,1,15,0,11,12,5,0,0,0,0,15
483279,1,1,0,0,0,0,0,0,0,0,0,0
483280,1,1,0,0,0,0,0,0,0,0,0,0
483280,2,1,0,0,19,0,0,0,0,0,21,0
483281,1,1,0,0,0,0,0,0,0,0,0,0
483282,1,1,0,0,0,0,0,0,0,0,0,0
483282,2,1,0,0,0,0,0,0,0,0,0,0
483283,1,1,0,0,0,14,0,0,0,0,0,0
483284,1,1,0,0,0,0,12,0,21,0,0,0
483284,2,1,0,12,9,0,0,0,0,0,0,0
483284,3,1,0,0,0,9,0,0,0,0,8,0
483285,1,1,0,0,0,0,0,0,0,0,0,0
483285,2,1,0,0,0,0,0,0,0,0,0,0
483286,1,1,0,0,0,0,0,0,0,0,0,6
483286,2,1,0,0,0,0,0,0,0,0,0,0
483287,0,1,0,0,0,0,0,0,0,0,0,0
483287,1,1,23,21,0,0,33,0,14,21,28,0
483288,1,1,17,17,17,17,17,17,17,17,17,17
483288,2,1,0,0,0,3,0,18,11,23,0,14
483289,1,1,16,8,28,8,33,15,26,13,21,9
483290,1,1,0,0,0,0,0,0,0,0,0,0
483290,2,1,0,0,0,0,0,0,0,0,0,0
483291,0,1,25,25,25,25,25,25,25,25,25,25
483291,1,1,0,11,0,0,12,10,9,9,4,10
483292,1,1,29,29,29,29,29,29,29,29,29,29
483294,1,1,35,35,35,35,35,35,35,35,35,35
483294,2,1,0,0,0,0,0,0,0,0,0,0
483295,1,1,14,10,0,11,10,7,15,35,18,14
483296,1,1,0,0,0,0,0,0,0,0,0,0
483296,2,1,0,0,0,0,0,0,0,0,0,0
483296,3,1,0,0,0,0,34,0,0,0,0,0
483297,1,1,0,2,0,20,24,25,0,20,16,0
483298,0,1,0,3,21,0,59,0,10,36,12,0
483298,1,1,0,0,3,0,22,0,0,0,0,15
483299,0,1,0,0,0,0,0,0,0,0,0,0
483299,1,1,0,0,0,0,14,0,0,16,1,32
483300,1,1,0,0,7,0,0,0,0,0,3,0
483300,2,1,0,21,0,0,0,0,0,0,0,0
483301,0,1,0,0,0,0,0,0,0,0,0,0
483301,1,1,0,0,0,0,0,3,0,0,0,0
483302,1,1,0,0,0,0,0,0,6,0,0,8
483302,2,1,0,2,0,0,10,0,0,0,0,0
483302,3,1,0,0,0,0,19,0,0,0,0,10
483303,1,1,0,0,31,18,0,18,0,20,0,18
483303,2,1,0,0,0,0,0,0,0,0,0,0
483304,0,1,0,0,0,0,0,0,0,0,0,0
483304,1,1,0,0,0,0,0,9,23,0,0,9
483305,0,1,28,28,28,28,28,28,28,28,28,28
483305,1,1,16,23,0,14,16,17,0,24,0,7
483306,1,1,0,0,0,0,0,0,0,0,0,0
483306,2,1,0,0,0,0,0,0,0,8,0,19
483306,3,1,14,0,17,0,0,0,0,0,24,0
483307,0,1,0,0,0,0,0,0,6,25,0,0
483307,1,1,0,0,0,0,0,17,0,0,0,0
483308,1,1,26,26,26,26,26,26,26,26,26,26
483309,0,1,0,0,0,0,0,0,0,0,0,0
483309,1,1,9,0,0,0,6,13,0,0,0,0
483310,1,1,0,0,0,26,0,0,13,30,0,0
483310,2,1,0,0,0,0,0,0,0,0,0,0
483311,1,1,25,25,25,25,25,25,25,25,25,25
483312,0,1,0,0,0,0,0,0,0,24,0,21
483312,0,2,0,0,0,0,0,0,0,0,0,25
483312,0,3,0,0,0,0,0,0,0,0,0,0
483312,1,1,0,0,0,12,0,0,0,0,0,0
483313,0,1,0,0,0,0,0,0,9,0,20,0
483313,0,2,0,0,0,24,31,27,13,42,0,0
483313,0,3,0,0,0,0,0,34,14,0,8,39
483313,1,1,19,0,16,0,5,12,22,19,0,9
483314,1,1,0,0,0,0,0,0,0,0,0,0
483314,2,1,0,0,0,0,0,0,15,0,0,0
483314,3,1,15,0,0,0,0,0,0,0,18,0
483314,4,1,15,0,0,0,0,0,0,23,0,0
483315,1,1,9,9,9,9,9,9,9,9,9,9
483316,1,1,0,0,34,0,28,0,0,0,0,24
483317,1,1,19,19,19,19,19,19,19,19,19,19
483318,1,1,11,0,13,0,0,0,20,0,19,0
483319,0,1,0,0,0,0,0,0,0,0,0,0
483319,1,1,0,12,0,0,0,0,0,15,0,0
483319,2,1,8,0,0,0,17,0,0,0,0,0
483320,1,1,0,0,0,0,0,0,0,0,0,0
483320,2,1,0,0,0,0,0,0,0,0,0,0
483321,1,1,0,0,0,0,0,0,0,0,0,0
483321,2,1,0,0,22,0,0,0,0,0,0,0
483322,1,1,15,15,15,15,15,15,15,15,15,15
483323,0,1,0,0,0,0,0,0,0,0,0,0
483323,1,1,0,0,0,0,0,0,0,0,0,0
483324,1,1,12,16,17,0,9,0,23,18,17,11
483325,1,1,10,0,37,0,0,0,0,0,0,0
483325,2,1,0,0,0,0,0,0,0,0,0,0
483326,1,1,11,0,0,0,0,0,0,0,6,0
483327,1,1,0,0,0,0,0,0,0,0,0,0
483327,2,1,0,0,0,0,0,0,0,0,0,0
483328,1,1,0,0,0,0,0,0,0,0,0,0
483328,2,1,0,0,15,0,0,0,0,0,0,0
483329,1,1,0,0,12,12,0,0,0,0,18,0
483330,0,1,0,0,0,0,0,0,0,0,0,0
483330,1,1,0,0,0,0,0,0,0,16,0,0
483331,1,1,0,0,0,0,0,2,0,0,14,0
483331,2,1,0,0,0,0,0,7,0,10,0,0
483332,0,1,0,28,0,0,0,0,32,33,0,0
483332,1,1,11,0,0,0,21,0,0,12,0,0
483333,1,1,26,26,26,26,26,26,26,26,26,26
483333,2,1,0,0,0,0,0,0,0,0,0,0
483334,1,1,0,0,0,0,0,0,0,0,0,0
483334,2,1,0,0,0,0,10,0,0,0,0,0
483335,1,1,18,18,18,18,18,18,18,18,18,18
483335,2,1,0,0,0,0,0,0,0,0,0,0
483336,0,1,0,0,0,0,0,0,0,0,0,0
483336,1,1,20,11,0,0,0,0,10,0,0,0
483336,2,1,0,7,0,0,0,0,0,13,19,0
483336,3,1,6,0,25,0,0,47,0,0,0,0
483337,0,1,8,8,8,8,8,8,8,8,8,8
483337,1,1,0,0,0,0,0,0,0,0,0,0
483338,1,1,13,14,9,0,0,0,0,0,10,0
483339,1,1,0,0,13,17,11,0,0,0,0,5
483340,1,1,0,16,0,0,0,0,0,0,0,15
483340,2,1,0,10,0,0,0,19,0,0,0,0
483341,0,1,0,0,19,21,0,0,0,0,0,0
483341,1,1,0,0,0,0,0,0,0,0,0,0
483342,0,1,0,0,0,14,0,38,10,4,33,0
483342,1,1,0,8,0,18,0,0,0,5,0,0
483343,1,1,0,0,0,0,0,0,0,0,0,0
483343,2,1,0,0,0,0,0,0,0,0,0,0
483344,0,1,38,38,38,38,38,38,38,38,38,38
483344,1,1,14,7,0,18,21,13,0,0,0,0
483345,1,1,0,0,0,0,0,0,0,0,0,0
483345,2,1,14,0,0,0,0,0,0,0,0,0
483346,0,1,24,24,24,24,24,24,24,24,24,24
483346,1,1,0,0,0,14,14,13,23,0,19,13
483347,1,1,22,22,22,22,22,22,22,22,22,22
483348,1,1,0,0,0,0,0,0,0,0,12,0
483348,2,1,0,10,0,0,0,0,0,0,0,14
483348,3,1,0,0,8,0,0,0,0,0,5,0
483349,1,1,9,21,0,0,28,9,6,0,12,0
483350,1,3,0,0,0,0,0,9,0,10,16,0
483351,0,1,0,0,0,0,0,0,0,0,0,0
483351,1,1,0,16,0,0,0,0,12,0,0,0
483352,0,1,20,20,20,20,20,20,20,20,20,20
483352,1,1,6,0,4,29,0,11,14,0,0,11
483353,1,1,0,0,0,0,0,0,0,0,0,0
483354,0,1,0,0,0,0,0,0,32,0,0,0
483354,1,1,0,0,0,0,0,16,0,0,0,0
483354,2,1,0,0,0,0,0,0,0,0,0,0
483355,1,1,29,15,0,2,0,0,15,0,0,13
483356,1,1,0,0,0,0,0,8,0,0,0,0
483356,2,1,0,0,0,0,0,0,0,0,6,0
483357,1,1,0,0,0,9,0,0,0,0,0,0
483357,2,1,0,18,0,0,23,0,11,0,24,0
483358,1,1,0,0,0,26,0,0,0,0,0,0
483359,1,1,0,0,0,0,0,0,0,0,0,0
483360,1,1,21,21,21,21,21,21,21,21,21,21
483360,2,1,0,0,0,16,0,0,0,16,0,0
483361,1,1,0,0,0,0,0,0,0,0,0,0
483361,2,1,0,0,0,0,0,0,0,14,0,21
483362,1,1,18,18,18,18,18,18,18,18,18,18
483363,0,1,0,0,0,6,0,15,0,0,0,0
483363,1,1,0,22,0,0,0,0,0,11,0,0
483364,1,1,0,0,0,0,20,0,0,0,0,0
483364,2,1,0,0,0,0,0,0,13,11,0,0
483365,1,1,0,0,0,0,0,0,0,0,0,0
483365,2,1,0,0,0,0,0,0,0,0,0,0
483366,0,1,11,0,0,10,0,0,0,24,2,18
483366,1,1,8,8,8,8,8,8,8,8,8,8
483367,1,1,0,0,0,0,0,0,0,0,0,0
483367,2,1,0,0,0,0,0,0,0,0,0,0
483368,1,1,0,0,0,0,0,0,0,0,0,0
483368,2,1,0,0,0,0,0,11,0,0,0,14
483368,3,1,0,5,19,0,0,0,0,0,0,0
483369,1,1,19,27,12,0,20,0,0,0,0,0
483370,0,1,24,24,24,24,24,24,24,24,24,24
483370,1,1,25,20,17,0,10,0,0,0,3,13
483371,1,1,0,0,0,0,0,0,0,0,0,0
483371,2,1,0,0,0,0,10,0,0,0,0,0
483372,1,1,0,25,0,0,8,23,38,20,0,0
483373,1,1,21,21,21,21,21,21,21,21,21,21
483374,1,1,0,0,0,0,0,0,0,0,0,0
483375,1,1,19,19,19,19,19,19,19,19,19,19
483376,1,1,15,15,15,15,15,15,15,15,15,15
483376,2,1,14,15,17,5,0,20,16,18,23,0
483377,0,1,20,20,20,20,20,20,20,20,20,20
483377,1,1,0,0,0,2,0,0,0,18,0,0
483378,1,1,0,0,0,0,18,12,0,0,0,0
483378,2,1,0,0,0,0,0,0,0,0,0,0
483379,0,1,7,7,7,7,7,7,7,7,7,7
483379,1,1,0,0,0,0,10,0,0,0,3,0
483380,1,1,0,0,0,0,0,0,16,0,0,0
483380,2,1,0,0,0,0,0,0,0,0,0,0
483381,1,1,0,0,0,0,0,0,0,0,0,0
483382,1,1,0,0,0,13,0,0,0,18,0,0
483382,2,1,20,18,0,0,0,4,0,33,0,0
483383,1,1,0,0,0,0,0,0,2,0,0,0
483383,2,1,0,0,0,0,8,0,0,0,0,0
483384,1,1,0,0,0,0,0,0,0,0,0,0
483385,1,1,15,15,15,15,15,15,15,15,15,15
483385,2,1,0,29,26,9,9,0,7,0,0,0
483386,1,1,13,9,0,0,22,0,0,0,0,18
483387,1,1,0,0,0,0,0,0,0,0,0,0
483387,2,1,0,0,0,0,0,0,0,0,0,0
483387,3,1,10,10,10,10,10,10,10,10,10,10
483388,1,1,0,0,0,0,4,5,0,0,0,0
483388,2,1,0,0,0,0,0,0,0,0,0,0
483389,0,1,0,0,0,0,0,0,0,0,0,0
483389,1,1,27,10,0,0,0,0,14,0,0,0
483390,1,1,0,0,0,0,0,0,0,0,0,0
483390,2,1,0,0,0,0,0,0,0,0,0,0
483391,1,1,0,0,0,0,0,0,0,0,0,0
483391,2,1,0,0,0,0,0,0,0,0,0,0
483391,3,1,0,0,0,0,0,0,0,0,0,0
483392,1,1,1,1,1,1,1,1,1,1,1,1
483392,2,1,14,0,0,0,0,0,17,0,0,0
483393,1,1,17,0,0,0,0,0,0,0,0,0
483393,2,1,0,0,0,0,11,0,5,0,0,0
483394,1,1,0,0,0,0,0,19,0,0,0,0
483394,2,1,0,0,0,0,0,0,0,0,4,6
483395,1,1,8,8,8,8,8,8,8,8,8,8
483395,2,1,0,0,0,0,0,0,0,0,0,0
483395,3,1,3,0,0,0,37,0,0,0,16,0
483396,1,1,0,0,0,0,0,0,0,0,0,0
483396,2,1,0,0,0,0,17,0,0,0,0,0
483397,1,1,14,14,14,14,14,14,14,14,14,14
483398,1,1,0,14,0,28,0,0,0,0,0,0
483399,1,1,9,0,0,0,0,0,0,0,0,0
483399,2,1,10,0,0,0,0,0,0,0,0,0
483400,1,1,0,0,0,0,9,0,0,0,0,0
483401,1,1,0,0,0,0,0,0,0,0,0,0
483401,2,1,0,0,0,0,0,0,0,0,0,0
483402,1,1,20,0,23,0,0,0,18,0,28,35
483403,0,1,0,0,0,0,0,0,0,0,0,0
483403,1,1,0,0,0,0,0,9,0,0,0,0
483404,1,1,0,0,0,0,0,0,0,0,0,0
483404,2,1,0,0,0,0,0,0,0,0,0,0
483406,1,1,0,0,0,32,0,0,0,0,0,0
483406,2,1,0,0,0,0,0,0,0,0,0,0
483408,1,1,0,0,0,0,0,0,0,0,0,0
483408,2,1,0,0,26,7,12,12,11,0,0,18
483409,0,1,7,7,7,7,7,7,7,7,7,7
483409,0,2,0,0,0,0,0,0,0,0,0,0
483409,1,1,12,0,0,0,0,0,0,0,0,0
483410,0,1,0,0,0,0,0,0,0,0,0,0
483410,1,1,0,0,0,0,0,0,0,0,0,0
483411,1,1,0,0,0,0,17,0,0,0,0,0
483412,1,1,0,0,4,0,0,0,0,0,0,0
483412,2,1,0,20,24,0,0,20,0,0,0,0
483413,1,1,0,0,0,0,39,0,12,20,0,0
483413,2,1,0,0,0,0,0,0,0,0,0,0
483414,0,1,1,0,0,0,0,0,0,30,30,6
483414,1,1,10,0,0,0,0,0,0,0,0,0
483415,1,1,0,0,0,0,0,0,0,0,0,0
483415,2,1,0,19,0,5,16,0,18,23,7,4
483416,0,1,0,0,0,0,29,7,0,0,0,0
483416,1,1,28,18,21,19,14,13,19,12,21,18
483417,1,1,4,4,4,4,4,4,4,4,4,4
483418,0,1,22,22,22,22,22,22,22,22,22,22
483418,1,1,0,0,16,14,0,0,0,15,0,0
483419,1,1,0,0,0,0,0,0,0,0,0,0
483419,2,1,19,0,0,0,10,0,10,0,0,0
483419,3,1,0,0,0,0,0,0,0,0,0,0
483419,4,1,0,0,0,0,0,0,0,0,0,0
483419,5,1,0,0,0,0,0,0,0,0,0,0
483419,6,1,0,0,0,0,0,0,0,0,0,0
483420,0,1,0,0,0,0,0,0,0,0,0,0
483420,1,1,15,10,7,12,0,0,15,12,5,12
483421,1,1,17,17,17,17,17,17,17,17,17,17
483421,2,1,0,0,0,0,0,0,0,0,0,0
483422,1,1,0,0,18,0,16,0,0,0,0,0
483423,0,1,0,0,0,0,0,0,0,0,0,0
483423,1,1,24,0,0,0,0,0,19,0,0,0
483424,1,1,0,0,0,0,0,0,10,0,0,0
483424,2,1,11,0,0,8,24,0,0,0,0,0
483425,0,1,0,16,0,0,15,15,20,14,14,0
483425,1,1,10,0,0,7,19,0,0,0,0,18
483426,1,1,21,35,22,0,0,0,0,20,0,12
483426,2,1,0,0,0,13,0,0,0,15,0,0
483427,1,1,6,18,0,0,17,0,0,0,0,11
483427,2,1,0,0,0,0,0,18,16,0,22,24
483428,1,1,15,15,15,15,15,15,15,15,15,15
483428,2,1,0,23,11,16,10,14,0,0,21,30
483429,1,1,14,14,14,14,14,14,14,14,14,14
483429,2,1,0,0,13,9,13,0,26,21,12,25
483430,1,1,0,42,8,0,0,20,20,0,0,0
483431,0,1,15,0,0,20,0,0,0,7,0,0
483431,1,1,0,0,0,0,0,11,0,0,15,0
483432,0,1,31,31,31,31,31,31,31,31,31,31
483432,1,1,25,7,24,0,13,11,20,28,0,17
483434,1,1,0,0,0,0,0,0,0,0,0,0
483434,2,1,0,0,0,0,0,0,0,0,0,0
483435,1,1,0,0,0,0,0,0,0,0,0,0
483435,2,1,0,0,0,0,0,0,0,0,0,0
483436,1,1,0,33,0,0,25,0,0,0,0,4
483437,1,1,0,0,0,0,0,0,0,0,0,6
483437,2,1,0,0,0,0,0,0,0,0,0,10
483438,1,1,13,40,29,18,14,17,0,18,26,27
483439,1,1,0,0,0,0,0,16,0,0,0,0
483440,0,1,0,0,0,0,19,0,0,0,0,0
